52, 70
51, 69
51, 69
52, 70
53, 72
53, 72
53, 72
54, 71
54, 70
54, 70
54, 69
54, 68
54, 67
54, 66
54, 65
54, 64
54, 63
54, 62
53, 62
53, 61
54, 60
54, 58
55, 58
55, 57
55, 57
55, 57
55, 57
55, 57
56, 57
56, 57
56, 56
57, 56
57, 55
57, 55
57, 55
56, 54
56, 50
56, 51
56, 52
56, 51
56, 53
55, 51
56, 52
55, 47
54, 48
54, 50
54, 51
54, 53
54, 56
53, 57
54, 61
53, 60
53, 58
53, 59
52, 59
52, 57
52, 55
52, 54
52, 54
51, 48
51, 50
52, 50
52, 52
59, 51
61, 56
68, 53
70, 57
64, 54
62, 55
58, 62
57, 66
58, 72
57, 77
56, 77
57, 77
56, 76
55, 75
55, 75
54, 76
54, 76
53, 78
53, 80
52, 83
52, 86
52, 88
53, 89
53, 89
54, 89
54, 88
54, 88
54, 87
54, 87
54, 86
55, 85
54, 83
55, 82
54, 81
54, 77
54, 78
54, 77
54, 76
55, 74
54, 72
53, 75
53, 75
53, 75
52, 73
52, 72
52, 74
52, 74
51, 72
52, 71
54, 70
63, 67
81, 64
76, 62
72, 67
72, 81
69, 84
67, 84
63, 77
60, 71
57, 64
55, 62
55, 70
53, 64
52, 62
51, 60
51, 58
50, 56
50, 56
50, 56
50, 57
49, 58
49, 58
48, 59
49, 60
49, 61
49, 61
49, 61
49, 62
49, 62
50, 63
50, 60
51, 60
52, 59
52, 58
53, 57
54, 55
55, 53
56, 53
57, 52
59, 51
60, 52
62, 50
64, 49
65, 48
68, 47
69, 47
71, 46
72, 45
73, 46
74, 46
75, 46
75, 46
77, 46
78, 46
78, 46
78, 45
78, 46
71, 51
85, 69
107, 81
107, 77
100, 83
96, 106
95, 97
88, 88
84, 81
82, 73
78, 66
75, 62
73, 60
70, 58
68, 62
67, 63
66, 62
65, 60
64, 58
64, 56
63, 54
63, 52
63, 51
62, 51
62, 50
61, 49
60, 47
60, 47
59, 49
58, 50
58, 52
57, 55
56, 58
56, 60
55, 63
54, 66
54, 70
53, 73
52, 77
52, 79
51, 82
51, 87
51, 92
50, 96
49, 101
48, 105
47, 107
48, 109
47, 112
47, 116
49, 122
49, 124
48, 126
48, 126
49, 127
49, 128
51, 132
52, 133
67, 148
80, 159
76, 145
70, 151
67, 144
64, 135
61, 134
63, 139
67, 140
64, 136
63, 134
63, 142
63, 140
61, 132
59, 129
59, 134
60, 127
60, 122
60, 119
59, 114
59, 110
59, 103
58, 96
57, 92
57, 88
57, 84
58, 80
58, 80
58, 77
59, 73
59, 70
59, 69
60, 68
59, 67
59, 65
58, 66
58, 64
58, 64
58, 63
57, 63
57, 62
56, 62
56, 63
56, 65
55, 63
55, 63
54, 64
54, 65
54, 66
53, 67
53, 68
52, 69
52, 70
52, 71
52, 73
52, 77
51, 79
51, 81
51, 82
51, 83
51, 83
50, 82
50, 80
50, 79
56, 84
67, 96
72, 97
70, 87
66, 84
62, 85
61, 87
58, 86
55, 88
55, 87
55, 86
54, 86
54, 84
54, 85
55, 83
56, 82
56, 81
55, 81
56, 82
55, 79
54, 78
54, 77
53, 75
53, 71
52, 68
51, 65
51, 62
51, 60
51, 57
51, 55
51, 53
52, 53
53, 53
53, 53
54, 55
55, 56
56, 57
57, 60
57, 63
59, 63
59, 65
60, 67
61, 69
61, 71
60, 74
61, 79
61, 82
61, 86
61, 91
62, 98
62, 104
61, 113
61, 123
60, 129
59, 140
58, 152
57, 170
56, 164
55, 167
55, 195
64, 246
66, 227
75, 222
79, 211
71, 204
68, 203
67, 210
67, 196
71, 191
76, 190
80, 186
86, 203
90, 189
92, 182
94, 182
98, 185
102, 194
100, 184
98, 182
96, 182
92, 180
89, 188
85, 183
82, 183
78, 183
73, 187
68, 189
64, 189
60, 189
57, 187
55, 191
54, 195
53, 197
51, 202
51, 209
51, 213
52, 210
53, 201
53, 193
53, 184
52, 170
52, 153
52, 139
51, 124
53, 110
54, 97
55, 89
56, 86
57, 80
57, 75
58, 75
60, 76
60, 80
61, 81
62, 85
63, 88
64, 94
64, 94
64, 99
64, 106
63, 117
62, 122
62, 125
62, 128
61, 132
62, 134
64, 141
64, 143
63, 148
62, 153
61, 158
60, 161
60, 167
61, 169
63, 169
67, 183
85, 211
91, 196
86, 197
81, 181
75, 172
69, 164
66, 155
61, 156
61, 156
61, 152
60, 148
58, 152
59, 159
59, 151
61, 143
62, 143
62, 141
62, 145
62, 145
61, 144
61, 142
61, 140
63, 142
64, 133
63, 132
63, 134
63, 136
63, 137
64, 135
64, 135
66, 133
67, 134
66, 136
66, 138
64, 136
65, 135
64, 136
64, 135
65, 131
65, 127
63, 128
62, 131
61, 130
61, 128
60, 124
59, 122
59, 117
60, 111
59, 110
59, 113
59, 113
57, 113
56, 113
56, 113
55, 114
56, 110
55, 113
54, 114
53, 117
53, 117
52, 118
51, 119
50, 115
51, 113
49, 116
49, 115
50, 120
49, 120
47, 122
46, 126
46, 124
46, 123
45, 123
46, 124
47, 129
46, 127
45, 127
44, 126
45, 126
45, 127
45, 125
46, 129
46, 132
46, 137
45, 137
45, 137
45, 139
47, 139
47, 144
46, 145
47, 148
47, 150
46, 150
46, 149
45, 150
46, 148
46, 148
46, 150
47, 154
46, 153
45, 154
44, 153
44, 152
45, 149
45, 149
44, 154
46, 158
46, 161
45, 161
44, 162
43, 161
45, 159
44, 156
44, 158
45, 160
46, 162
46, 160
46, 160
45, 160
45, 155
45, 151
45, 150
46, 152
47, 154
46, 154
45, 153
44, 151
44, 146
45, 140
45, 136
45, 134
46, 132
45, 126
44, 122
43, 116
43, 108
44, 103
44, 99
45, 96
45, 93
44, 89
44, 86
44, 82
44, 78
45, 75
44, 73
44, 70
44, 68
44, 66
44, 64
44, 62
44, 60
44, 58
