0105,0034,0038
0105,0034,0038
0105,0034,0038
0109,0034,0038
0109,0034,0038
0109,0034,0037
0098,0034,0037
0098,0028,0037
0098,0028,0037
0097,0028,0037
0097,0022,0037
0097,0022,0037
0106,0022,0037
0106,0019,0037
0106,0019,0037
0101,0019,0037
0101,0017,0037
0101,0017,0037
0094,0017,0037
0094,0016,0037
0094,0016,0038
0103,0016,0038
0103,0016,0038
0103,0016,0039
0105,0016,0039
0105,0015,0039
0105,0015,0038
0106,0015,0038
0106,0041,0038
0106,0041,0101
0262,0041,0101
0262,0149,0101
0262,0149,0567
0323,0149,0567
0323,0195,0567
0323,0195,0295
0238,0195,0295
0238,0260,0295
0238,0260,0153
0163,0260,0153
0163,0188,0153
0163,0188,0066
0134,0188,0066
0134,0113,0066
0134,0113,0045
0123,0113,0045
0123,0100,0045
0123,0100,0040
0110,0100,0040
0110,0104,0040
0110,0104,0037
0114,0104,0037
0114,0107,0037
0114,0107,0040
0125,0107,0040
0125,0100,0040
0125,0100,0043
0116,0100,0043
0116,0097,0043
0116,0097,0042
0115,0097,0042
0115,0081,0042
0115,0081,0053
0143,0081,0053
0143,0058,0053
0143,0058,0200
0342,0058,0200
0342,0134,0200
0342,0134,0458
0225,0134,0458
0225,0173,0458
0225,0173,0143
0157,0173,0143
0157,0139,0143
0157,0139,0065
0127,0139,0065
0127,0048,0065
0127,0048,0047
0105,0048,0047
0105,0025,0047
0105,0025,0043
0096,0025,0043
0096,0031,0043
0096,0031,0042
0107,0031,0042
0107,0035,0042
0107,0035,0040
0112,0035,0040
0112,0045,0040
0112,0045,0041
0103,0045,0041
0103,0051,0041
0103,0051,0040
0119,0051,0040
0119,0063,0040
0119,0063,0117
0461,0063,0117
0461,0147,0117
0461,0147,0590
0308,0147,0590
0308,0080,0590
0308,0080,0254
0163,0080,0254
0163,0055,0254
0163,0055,0090
0125,0055,0090
0125,0031,0090
0125,0031,0050
0120,0031,0050
0120,0055,0050
0120,0055,0049
0105,0055,0049
0105,0073,0049
0105,0073,0040
0109,0073,0040
0109,0069,0040
0109,0069,0039
0118,0069,0039
0118,0066,0039
0118,0066,0040
0110,0066,0040
0110,0061,0040
0110,0061,0042
0108,0061,0042
0108,0059,0042
0108,0059,0081
0450,0059,0081
0450,0168,0081
0450,0168,0743
0354,0168,0743
0354,0103,0743
0354,0103,0304
0190,0103,0304
0190,0078,0304
0190,0078,0115
0132,0078,0115
0132,0073,0115
0132,0073,0062
0119,0073,0062
0119,0033,0062
0119,0033,0046
0106,0033,0046
0106,0047,0046
0106,0047,0043
0103,0047,0043
0103,0058,0043
0103,0058,0040
0113,0058,0040
0113,0059,0040
0113,0059,0041
0116,0059,0041
0116,0049,0041
0116,0049,0048
0103,0049,0048
0103,0041,0048
0103,0041,0048
0122,0041,0048
0122,0057,0048
0122,0057,0128
0310,0057,0128
0310,0133,0128
0310,0133,0378
0203,0133,0378
0203,0098,0378
0203,0098,0137
0139,0098,0137
0139,0098,0137
0139,0098,0067
0124,0098,0067
0124,0048,0067
0124,0048,0046
0110,0048,0046
0110,0039,0046
0110,0039,0040
0101,0039,0040
0101,0041,0040
0101,0041,0040
0104,0041,0040
0104,0040,0040
0104,0040,0040
0112,0040,0040
0112,0039,0040
0112,0039,0040
0104,0039,0040
0104,0040,0040
0104,0040,0041
0101,0040,0041
0101,0029,0041
0101,0029,0044
0120,0029,0044
0120,0031,0044
0120,0031,0088
0456,0031,0088
0456,0168,0088
0456,0168,0600
0324,0168,0600
0324,0137,0600
0324,0137,0285
0198,0137,0285
0198,0125,0285
0198,0125,0112
0142,0125,0112
0142,0060,0112
0142,0060,0057
0109,0060,0057
0109,0025,0057
0109,0025,0044
0100,0025,0044
0100,0017,0044
0100,0017,0043
0109,0017,0043
0109,0018,0043
0109,0018,0043
0105,0018,0043
0105,0022,0043
0105,0022,0041
0097,0022,0041
0097,0021,0041
0097,0021,0042
0101,0021,0042
0101,0018,0042
0101,0018,0039
0159,0018,0039
0159,0060,0039
0159,0060,0407
0402,0060,0407
0402,0160,0407
0402,0160,0470
0262,0160,0470
0262,0139,0470
0262,0139,0199
0191,0139,0199
0191,0137,0199
0191,0137,0101
0134,0137,0101
0134,0059,0101
0134,0059,0052
0103,0059,0052
0103,0038,0052
0103,0038,0040
0107,0038,0040
0107,0039,0040
0107,0039,0041
0113,0039,0041
0113,0031,0041
0113,0031,0042
0105,0031,0042
0105,0025,0042
0105,0025,0047
0103,0025,0047
0103,0020,0047
0103,0020,0047
0114,0020,0047
0114,0018,0047
0114,0018,0048
0108,0018,0048
0108,0015,0048
0108,0015,0047
0441,0015,0047
0441,0114,0047
0441,0114,0633
0410,0114,0633
0410,0176,0633
0410,0176,0393
0270,0176,0393
0270,0152,0393
0270,0152,0204
0174,0152,0204
0174,0156,0204
0174,0156,0092
0126,0156,0092
0126,0064,0092
0126,0064,0051
0114,0064,0051
0114,0028,0051
0114,0028,0040
0106,0028,0040
0106,0023,0040
0106,0023,0040
0097,0023,0040
0097,0033,0040
0097,0033,0039
0110,0033,0039
0110,0034,0039
0110,0034,0045
0111,0034,0045
0111,0036,0045
0111,0036,0039
0100,0036,0039
0100,0036,0039
0100,0036,0038
0105,0036,0038
0105,0038,0038
0105,0038,0064
0490,0038,0064
0490,0208,0064
0490,0208,0726
0426,0208,0726
0426,0123,0726
0426,0123,0451
0286,0123,0451
0286,0079,0451
0286,0079,0275
0205,0079,0275
0205,0058,0275
0205,0058,0148
0139,0058,0148
0139,0033,0148
0139,0033,0064
0110,0033,0064
0110,0038,0064
0110,0038,0047
0105,0038,0047
0105,0051,0047
0105,0051,0040
0116,0051,0040
0116,0052,0040
0116,0052,0046
0108,0052,0046
0108,0051,0046
0108,0051,0039
0102,0051,0039
0102,0050,0039
0102,0050,0041
0109,0050,0041
0109,0035,0041
0109,0035,0040
0110,0035,0040
0110,0036,0040
0110,0036,0094
0442,0036,0094
0442,0148,0094
0442,0148,0590
0329,0148,0590
0329,0121,0590
0329,0121,0310
0243,0121,0310
0243,0122,0310
0243,0122,0209
0168,0122,0209
0168,0087,0209
0168,0087,0104
0118,0087,0104
0118,0041,0104
0118,0041,0054
0112,0041,0054
0112,0033,0054
0112,0033,0047
0110,0033,0047
0110,0032,0047
0110,0032,0040
0101,0032,0040
0101,0031,0040
0101,0031,0044
0110,0031,0044
0110,0026,0044
0110,0026,0051
0113,0026,0051
0113,0018,0051
0113,0018,0044
0103,0018,0044
0103,0016,0044
0103,0016,0042
0096,0016,0042
0096,0013,0042
0096,0013,0043
0105,0013,0043
0105,0014,0043
0105,0014,0040
0324,0014,0040
0324,0104,0040
0324,0104,0525
0342,0104,0525
0342,0147,0525
0342,0147,0366
0253,0147,0366
0253,0116,0366
0253,0116,0211
0173,0116,0211
0173,0088,0211
0173,0088,0099
0124,0088,0099
0124,0059,0099
0124,0059,0053
0109,0059,0053
0109,0056,0053
0109,0056,0042
0113,0056,0042
0113,0051,0042
0113,0051,0039
0111,0051,0039
0111,0047,0039
0111,0047,0042
0103,0047,0042
0103,0042,0042
0103,0042,0045
0109,0042,0045
0109,0037,0045
0109,0037,0047
0114,0037,0047
0114,0038,0047
0114,0038,0043
0106,0038,0043
0106,0024,0043
0106,0024,0045
0118,0024,0045
0118,0044,0045
0118,0044,0282
0351,0044,0282
0351,0137,0282
0351,0137,0434
0267,0137,0434
0267,0097,0434
0267,0097,0235
0213,0097,0235
0213,0123,0235
0213,0123,0176
0162,0123,0176
0162,0123,0176
0162,0123,0088
0142,0123,0088
0142,0050,0088
0142,0050,0064
0106,0050,0064
0106,0022,0064
0106,0022,0046
0100,0022,0046
0100,0030,0046
0100,0030,0041
0114,0030,0041
0114,0050,0041
0114,0050,0051
0115,0050,0051
0115,0057,0051
0115,0057,0049
0106,0057,0049
0106,0062,0049
0106,0062,0048
0117,0062,0048
0117,0061,0048
0117,0061,0060
0250,0061,0060
0250,0093,0060
0250,0093,0578
0311,0093,0578
0311,0137,0578
0311,0137,0297
0195,0137,0297
0195,0108,0297
0195,0108,0140
0158,0108,0140
0158,0084,0140
0158,0084,0081
0122,0084,0081
0122,0034,0081
0122,0034,0053
0103,0034,0053
0103,0058,0053
0103,0058,0041
0110,0058,0041
0110,0059,0041
0110,0059,0039
0110,0059,0039
0110,0034,0039
0110,0034,0038
0100,0034,0038
0100,0034,0038
0100,0034,0039
0101,0034,0039
0101,0034,0039
0101,0034,0038
0109,0034,0038
0109,0030,0038
0109,0030,0038
0161,0030,0038
0161,0058,0038
0161,0058,0294
0394,0058,0294
0394,0117,0294
0394,0117,0459
0251,0117,0459
0251,0076,0459
0251,0076,0174
0157,0076,0174
0157,0065,0174
0157,0065,0087
0115,0065,0087
0115,0036,0087
0115,0036,0049
0105,0036,0049
0105,0049,0049
0105,0049,0040
0114,0049,0040
0114,0057,0040
0114,0057,0038
0108,0057,0038
0108,0037,0038
0108,0037,0044
0102,0037,0044
0102,0021,0044
0102,0021,0050
0112,0021,0050
0112,0016,0050
0112,0016,0048
0111,0016,0048
0111,0018,0048
0111,0018,0054
0101,0018,0054
0101,0025,0054
0101,0025,0051
0134,0025,0051
0134,0042,0051
0134,0042,0289
0330,0042,0289
0330,0156,0289
0330,0156,0371
0248,0156,0371
0248,0170,0371
0248,0170,0186
0175,0170,0186
0175,0156,0186
0175,0156,0097
0141,0156,0097
0141,0092,0097
0141,0092,0053
0115,0092,0053
0115,0044,0053
0115,0044,0041
0099,0044,0041
0099,0038,0041
0099,0038,0039
0103,0038,0039
0103,0031,0039
0103,0031,0038
0109,0031,0038
0109,0026,0038
0109,0026,0038
0099,0026,0038
0099,0019,0038
0099,0019,0039
0096,0019,0039
0096,0018,0039
0096,0018,0040
0106,0018,0040
0106,0017,0040
0106,0017,0038
0104,0017,0038
0104,0015,0038
0104,0015,0041
0210,0015,0041
0210,0080,0041
0210,0080,0493
0294,0080,0493
0294,0131,0493
0294,0131,0296
0199,0131,0296
0199,0099,0296
0199,0099,0123
0134,0099,0123
0134,0084,0123
0134,0084,0060
0107,0084,0060
0107,0038,0060
0107,0038,0042
0110,0038,0042
0110,0038,0042
0110,0038,0039
0108,0038,0039
0108,0037,0039
0108,0037,0038
0097,0037,0038
0097,0033,0038
0097,0033,0038
0104,0033,0038
0104,0021,0038
0104,0021,0039
0107,0021,0039
0107,0016,0039
0107,0016,0038
0096,0016,0038
0096,0013,0038
0096,0013,0038
0096,0013,0038
0096,0018,0038
0096,0018,0042
0238,0018,0042
0238,0066,0042
0238,0066,0698
0325,0066,0698
0325,0164,0698
0325,0164,0304
0205,0164,0304
0205,0177,0304
0205,0177,0132
0161,0177,0132
0161,0174,0132
0161,0174,0067
0137,0174,0067
0137,0114,0067
0137,0114,0046
0107,0114,0046
0107,0031,0046
0107,0031,0040
0101,0031,0040
0101,0027,0040
0101,0027,0038
0107,0027,0038
0107,0020,0038
0107,0020,0037
0101,0020,0037
0101,0018,0037
0101,0018,0034
0095,0018,0034
0095,0017,0034
0095,0017,0037
0104,0017,0037
0104,0015,0037
0104,0015,0038
0105,0015,0038
0105,0026,0038
0105,0026,0071
0399,0026,0071
0399,0125,0071
0399,0125,0542
0308,0125,0542
0308,0141,0542
0308,0141,0307
0231,0141,0307
0231,0123,0307
0231,0123,0173
0155,0123,0173
0155,0118,0173
0155,0118,0081
0118,0118,0081
0118,0051,0081
0118,0051,0050
0110,0051,0050
0110,0022,0050
0110,0022,0041
0106,0022,0041
0106,0016,0041
0106,0016,0038
0094,0016,0038
0094,0015,0038
0094,0015,0037
0100,0015,0037
0100,0016,0037
0100,0016,0037
0108,0016,0037
0108,0024,0037
0108,0024,0036
0100,0024,0036
0100,0032,0036
0100,0032,0038
0121,0032,0038
0121,0050,0038
0121,0050,0115
0358,0050,0115
0358,0112,0115
0358,0112,0447
0247,0112,0447
0247,0149,0447
0247,0149,0204
0185,0149,0204
0185,0127,0204
0185,0127,0144
0155,0127,0144
0155,0096,0144
0155,0096,0081
0137,0096,0081
0137,0064,0081
0137,0064,0063
0108,0064,0063
0108,0035,0063
0108,0035,0046
0101,0035,0046
0101,0034,0046
0101,0034,0040
0108,0034,0040
0108,0024,0040
0108,0024,0038
0104,0024,0038
0104,0019,0038
0104,0019,0038
0096,0019,0038
0096,0020,0038
0096,0020,0042
0107,0020,0042
0107,0020,0042
0107,0020,0046
0132,0020,0046
0132,0036,0046
0132,0036,0209
0319,0036,0209
0319,0106,0209
0319,0106,0420
0209,0106,0420
0209,0074,0420
0209,0074,0158
0155,0074,0158
0155,0080,0158
0155,0080,0085
0121,0080,0085
0121,0058,0085
0121,0058,0050
0109,0058,0050
0109,0072,0050
0109,0072,0046
0113,0072,0046
0113,0070,0046
0113,0070,0040
0112,0070,0040
0112,0054,0040
0112,0054,0038
0101,0054,0038
0101,0044,0038
0101,0044,0038
0096,0044,0038
0096,0028,0038
0096,0028,0038
0108,0028,0038
0108,0021,0038
0108,0021,0037
0099,0021,0037
0099,0019,0037
0099,0019,0040
0242,0019,0040
0242,0104,0040
0242,0104,0533
0358,0104,0533
0358,0137,0533
0358,0137,0354
0228,0137,0354
0228,0093,0354
0228,0093,0159
0151,0093,0159
0151,0098,0159
0151,0098,0080
0122,0098,0080
0122,0070,0080
0122,0070,0050
0115,0070,0050
0115,0033,0050
0115,0033,0040
0102,0033,0040
0102,0030,0040
0102,0030,0039
0096,0030,0039
0096,0024,0039
0096,0024,0038
0105,0024,0038
0105,0025,0038
0105,0025,0037
0105,0025,0037
0105,0023,0037
0105,0023,0038
0095,0023,0038
0095,0018,0038
0095,0018,0037
0101,0018,0037
0101,0016,0037
0101,0016,0037
0107,0016,0037
0107,0016,0037
0107,0016,0041
0191,0016,0041
0191,0081,0041
0191,0081,0462
0332,0081,0462
0332,0137,0462
0332,0137,0317
0226,0137,0317
0226,0144,0317
0226,0144,0157
0176,0144,0157
0176,0153,0157
0176,0153,0102
0130,0153,0102
0130,0130,0102
0130,0130,0053
0118,0130,0053
0118,0050,0053
0118,0050,0042
0112,0050,0042
0112,0035,0042
0112,0035,0039
0098,0035,0039
0098,0023,0039
0098,0023,0038
0096,0023,0038
0096,0018,0038
0096,0018,0037
0105,0018,0037
0105,0016,0037
0105,0016,0038
0102,0016,0038
0102,0015,0038
0102,0015,0038
0095,0015,0038
0095,0017,0038
0095,0017,0041
0103,0017,0041
0103,0020,0041
0103,0020,0039
0248,0020,0039
0248,0082,0039
0248,0082,0550
0330,0082,0550
0330,0129,0550
0330,0129,0362
0210,0129,0362
0210,0138,0362
0210,0138,0137
0175,0138,0137
0175,0205,0137
0175,0205,0083
0148,0205,0083
0148,0187,0083
0148,0187,0063
0126,0187,0063
0126,0130,0063
0126,0130,0049
0127,0130,0049
0127,0145,0049
0127,0145,0040
0128,0145,0040
0128,0157,0040
0128,0157,0038
0120,0157,0038
0120,0165,0038
0120,0165,0037
0119,0165,0037
0119,0163,0037
0119,0163,0038
0129,0163,0038
0129,0139,0038
0129,0139,0037
0115,0139,0037
0115,0082,0037
0115,0082,0037
0145,0082,0037
0145,0074,0037
0145,0074,0409
0284,0074,0409
0284,0115,0409
0284,0115,0294
0207,0115,0294
0207,0083,0294
0207,0083,0150
0140,0083,0150
0140,0033,0150
0140,0033,0089
0121,0033,0089
0121,0052,0089
0121,0052,0063
0133,0052,0063
0133,0103,0063
0133,0103,0075
0129,0103,0075
0129,0106,0075
0129,0106,0063
0114,0106,0063
0114,0089,0063
0114,0089,0046
0119,0089,0046
0119,0085,0046
0119,0085,0040
0114,0085,0040
0114,0070,0040
0114,0070,0038
0102,0070,0038
